"STATION","NAME","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT03","WT04","WT08"
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2009-12-18",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2009-12-19",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2009-12-20",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2009-12-21",,,,"0.01","0.5",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2009-12-22",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2009-12-23",,,,"0.04","3.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2009-12-30",,,,"0.05","1.5",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2009-12-31",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-01",,,,"0.04","1.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-02",,,,"0.06","2.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-03",,,,"0.19","5.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-04",,,,"0.14","8.0","15.0",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-05",,,,"0.03","2.5","16.0",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-06",,,,"0.05","1.5","13.5",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-07",,,,"0.04","0.5","12.0",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-08",,,,"0.02","0.5","10.0",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-09",,,,"0.07","3.5","13.0",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-10",,,,"0.00","0.0","11.0",,,,"1.3",,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-11",,,,"0.00","0.0","9.5",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-12",,,,"0.06","1.0","9.0",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-13",,,,"0.00","0.0","9.0",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-14",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-15",,,,"0.00","0.0","7.0",,,,"1.2",,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-16",,,,"0.01","0.0","5.5",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-17",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-18",,,,"0.12","0.0","5.0",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-19",,,,"0.06","1.0","5.5",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-01-20",,,,"0.02","0.5","5.5",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-01",,,,"0.00",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-02",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-03",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-04",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-05",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-06",,,,"0.01",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-07",,,,"0.27",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-08",,,,"0.05",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-09",,,,"0.14",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-10",,,,"0.02",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-11",,,,"0.01",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-12",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-13",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-14",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-15",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-16",,,,"0.01",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-17",,,,"0.90",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-18",,,,"0.08","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-19",,,,"0.02",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-20",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-21",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-22",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-23",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-24",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-26",,,,"0.06",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-27",,,,"0.05",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-28",,,,"0.11",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-29",,,,"0.01",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-04-30",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-05-01",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-05-02",,,,"0.05",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-05-03",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-05-04",,,,"0.18",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-05-05",,,,"0.16",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-05-06",,,,"0.58",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-05-07",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-05-08",,,,"0.40",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-05-09",,,,"0.42","0.5","0.0",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-05-10",,,,"0.03","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-05-11",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-05-12",,,,"0.18",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-05-13",,,,"0.03",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-05-14",,,,"0.45",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-05-15",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-06-14",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-06-15",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-06-19",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-06-22",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-06-23",,,,"1.12",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-06-24",,,,"0.01",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-06-25",,,,"0.04",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-06-29",,,,"0.36",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-06-30",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-07-02",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-07-06",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-07-26",,,,"0.01",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-07-28",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-10-25",,,,"0.04",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-10-26",,,,"0.49",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-10-27",,,,"0.39",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-10-28",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-10-29",,,,"0.09",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-10-30",,,,"0.20",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-10-31",,,,"0.05",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-11-01",,,,"0.11","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-11-02",,,,"0.01","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-11-03",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-11-04",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-11-05",,,,"0.32","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-11-06",,,,"0.12","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-11-07",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-11-08",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-11-09",,,,"0.07","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-11-10",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-11-17",,,,"0.57","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-11-19",,,,"0.25","0.4",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-11-26",,,,"0.31","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-11-27",,,,"0.01","0.4",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-11-28",,,,"0.01","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-11-29",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-12-01",,,,"0.09","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-12-02",,,,"1.57","0.5",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-12-04",,,,"0.05","0.9",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-12-05",,,,"0.07","0.5",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-12-06",,,,"0.36","7.8",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-12-07",,,,"0.22","10.9",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-12-08",,,,"0.43","13.7",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-12-09",,,,"0.34","11.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-12-10",,,,"0.01","0.5",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-12-11",,,,"0.01","0.1",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-12-16",,,,"0.30","8.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2010-12-17",,,,"0.03","1.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2011-01-02",,,,"0.06","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2011-02-01",,,,"0.02","0.5",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2011-02-02",,,,"0.65","4.7",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2011-09-08",,,,"2.78",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2012-10-30",,,,"0.84",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-06-06",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-06-07",,,,"2.53",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-06-08",,,,"0.17",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-06-09",,,,"0.08",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-06-10",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-06-11",,,,"0.42",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-06-14",,,,"1.05",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-06-15",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-06-16",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-06-17",,,,"0.23",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-06-18",,,,"0.12",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-06-27",,,,"0.66",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-06-28",,,,"1.22",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-06-29",,,,"0.02",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-01",,,,"0.11",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-02",,,,"0.67",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-03",,,,"0.47",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-08",,,,"0.16",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-09",,,,"0.03",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-10",,,,"0.22",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-11",,,,"0.12",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-12",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-13",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-15",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-16",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-17",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-18",,,,"0.00",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-19",,,,"0.00",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-20",,,,"0.17",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-21",,,,"0.21",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-22",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-23",,,,"0.39",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-24",,,,"0.04",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-25",,,,"0.03",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-26",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-27",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-28",,,,"0.32",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-29",,,,"1.32",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-30",,,,"0.04",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-07-31",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-01",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-02",,,,"0.15",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-03",,,,"0.15",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-04",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-11",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-12",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-13",,,,"0.46",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-14",,,,"0.00",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-15",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-16",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-17",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-18",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-19",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-20",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-21",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-22",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-23",,,,"0.97",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-24",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-25",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-26",,,,"0.03",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-27",,,,"1.00",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-28",,,,"0.00",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-29",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-30",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-08-31",,,,"0.11",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-09-01",,,,"0.06",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-09-02",,,,"1.31",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-09-03",,,,"0.04",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-09-04",,,,"0.00",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-09-05",,,,"0.03",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-09-08",,,,"0.46",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-09-15",,,,"0.00",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-09-16",,,,"0.05",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-09-17",,,,"0.01",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-09-19",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-09-21",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-09-22",,,,"0.96",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-09-23",,,,"0.03",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-09-24",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-09-25",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-09-26",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-09-29",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-10-12",,,,"0.00",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-10-13",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-10-14",,,,"0.04",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-10-16",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-10-21",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-10-23",,,,"0.07",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-10-24",,,,"0.10",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-10-25",,,,"0.20",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-10-26",,,,"0.05",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-10-27",,,,"0.00",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-10-28",,,,"0.00",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-10-30",,,,"0.03",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-01",,,,"0.81",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-02",,,,"0.04",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-03",,,,"0.08",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-04",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-05",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-06",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-07",,,,"0.36",,,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-08",,,,"0.08","0.0","0.0",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-09",,,,"0.17","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-10",,,,"0.03","0.0","0.0",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-11",,,,"0.23","0.0","0.0",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-13",,,,"0.04","0.5",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-15",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-17",,,,"0.00","0.0","0.0",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-18",,,,"0.24","0.0","0.0",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-19",,,,"0.08","0.0","0.0",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-21",,,,"0.00","0.0","0.0",,,,"0.0","0.0",,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-22",,,,"0.10","0.0","0.0",,,,"0.0","0.0",,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-23",,,,"0.03","0.0","0.0",,,,"0.0","0.0",,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-24",,,,"0.19","2.7","2.7",,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-11-26",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-12-02",,,,"0.02","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-12-03",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-12-05",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-12-07",,,,"0.02","0.5",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-12-08",,,,"0.00","0.0",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-12-09",,,,"0.03","0.2",,,,,,,,,
"US1NYOG0020","SYRACUSE 1.4 SE, NY US","2013-12-10",,,,"0.00","0.0",,,,,,,,,
